Inspection_ID	Doing_Business_As	Restaurant_Address	Inspection_Date	Major_Violation_Improper_Holding_Temperature	Minor_Violation_Improper_Holding_Temperature	Major_Violation_Inadequate_Cooking	Minor_Violation_Inadequate_Cooking	Major_Violation_Personal_Hygiene	Minor_Violation_Personal_Hygiene	Major_Violation_Contaminated_Equipment	Minor_Violation_Contaminated_Equipment	Major_Violation_Unsafe_Food_Source	Minor_Violation_Unsafe_Food_Source	InDbDate	lacked_online_coords	total_violations	any_violations	multiple_violations	total_majorviolations	any_majorviolations	multiple_majorviolations	improper_holdingtemperature	inadequate_cooking	poor_personalhygiene	contaminated_equipment	unsafe_foodsource	district	geometry
FA0000087	#1 GAS  1099/1616	"1900 M L KING JR WY
BERKELEY, CA"	10/18/2018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	02/25/2019 05:00:02 AM	TRUE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	"list(c(563904.388032806, 563904.367475827, 563904.305861236, 563904.203357915, 563904.060246817, 563903.8769202, 563903.65388055, 563903.391739203, 563903.091214671, 563902.753130669, 563902.378413863, 563901.968091325, 563901.523287721, 563901.045222228, 563900.535205188, 563899.994634524, 563899.424991901, 563898.827838672, 563898.20481159, 563897.557618331, 563896.888032806, 563896.197890302, 563895.489082452, 563894.763552049, 563894.023287721, 563893.270318482, 563892.506708168, 563891.734549781, 
563890.955959755, 563890.17307215, 563889.388032806, 563888.602993462, 563887.820105857, 563887.04151583, 563886.269357444, 563885.505747129, 563884.75277789, 563884.012513563, 563883.28698316, 563882.57817531, 563881.888032806, 563881.218447281, 563880.571254021, 563879.94822694, 563879.35107371, 563878.781431088, 563878.240860424, 563877.730843384, 563877.25277789, 563876.807974287, 563876.397651749, 563876.022934943, 563875.684850941, 563875.384326408, 563875.122185061, 563874.899145412, 563874.715818795, 
563874.572707697, 563874.470204375, 563874.408589785, 563874.388032806, 563874.408589785, 563874.470204375, 563874.572707697, 563874.715818795, 563874.899145412, 563875.122185061, 563875.384326408, 563875.684850941, 563876.022934943, 563876.397651749, 563876.807974287, 563877.25277789, 563877.730843384, 563878.240860424, 563878.781431088, 563879.35107371, 563879.94822694, 563880.571254021, 563881.218447281, 563881.888032806, 563882.57817531, 563883.28698316, 563884.012513563, 563884.75277789, 563885.505747129, 
563886.269357444, 563887.04151583, 563887.820105857, 563888.602993462, 563889.388032806, 563890.17307215, 563890.955959755, 563891.734549781, 563892.506708168, 563893.270318482, 563894.023287721, 563894.763552049, 563895.489082452, 563896.197890302, 563896.888032806, 563897.557618331, 563898.20481159, 563898.827838672, 563899.424991901, 563899.994634524, 563900.535205188, 563901.045222228, 563901.523287721, 563901.968091325, 563902.378413863, 563902.753130669, 563903.091214671, 563903.391739203, 
563903.65388055, 563903.8769202, 563904.060246817, 563904.203357915, 563904.305861236, 563904.367475827, 563904.388032806, 4191979.97941043, 4191979.19437108, 4191978.41148348, 4191977.63289345, 4191976.86073507, 4191976.09712475, 4191975.34415551, 4191974.60389119, 4191973.87836078, 4191973.16955293, 4191972.47941043, 4191971.8098249, 4191971.16263164, 4191970.53960456, 4191969.94245133, 4191969.37280871, 4191968.83223805, 4191968.32222101, 4191967.84415551, 4191967.39935191, 4191966.98902937, 4191966.61431257, 
4191966.27622856, 4191965.97570403, 4191965.71356268, 4191965.49052303, 4191965.30719642, 4191965.16408532, 4191965.061582, 4191964.99996741, 4191964.97941043, 4191964.99996741, 4191965.061582, 4191965.16408532, 4191965.30719642, 4191965.49052303, 4191965.71356268, 4191965.97570403, 4191966.27622856, 4191966.61431257, 4191966.98902937, 4191967.39935191, 4191967.84415551, 4191968.32222101, 4191968.83223805, 4191969.37280871, 4191969.94245133, 4191970.53960456, 4191971.16263164, 4191971.8098249, 4191972.47941043, 
4191973.16955293, 4191973.87836078, 4191974.60389119, 4191975.34415551, 4191976.09712475, 4191976.86073507, 4191977.63289345, 4191978.41148348, 4191979.19437108, 4191979.97941043, 4191980.76444977, 4191981.54733738, 4191982.3259274, 4191983.09808579, 4191983.8616961, 4191984.61466534, 4191985.35492967, 4191986.08046007, 4191986.78926792, 4191987.47941043, 4191988.14899595, 4191988.79618921, 4191989.41921629, 4191990.01636952, 4191990.58601215, 4191991.12658281, 4191991.63659985, 4191992.11466534, 
4191992.55946895, 4191992.96979148, 4191993.34450829, 4191993.68259229, 4191993.98311683, 4191994.24525817, 4191994.46829782, 4191994.65162444, 4191994.79473554, 4191994.89723886, 4191994.95885345, 4191994.97941043, 4191994.95885345, 4191994.89723886, 4191994.79473554, 4191994.65162444, 4191994.46829782, 4191994.24525817, 4191993.98311683, 4191993.68259229, 4191993.34450829, 4191992.96979148, 4191992.55946895, 4191992.11466534, 4191991.63659985, 4191991.12658281, 4191990.58601215, 4191990.01636952, 
4191989.41921629, 4191988.79618921, 4191988.14899595, 4191987.47941043, 4191986.78926792, 4191986.08046007, 4191985.35492967, 4191984.61466534, 4191983.8616961, 4191983.09808579, 4191982.3259274, 4191981.54733738, 4191980.76444977, 4191979.97941043))"
FA0001731	#POKI	"3075 TELEGRAPH AVE
BERKELEY, CA
(37.854242, -122.259905)"	11/05/2018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	02/25/2019 05:00:02 AM	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8	"list(c(565122.214010616, 565122.193453638, 565122.131839047, 565122.029335725, 565121.886224627, 565121.702898011, 565121.479858361, 565121.217717014, 565120.917192481, 565120.579108479, 565120.204391673, 565119.794069135, 565119.349265532, 565118.871200038, 565118.361182999, 565117.820612334, 565117.250969712, 565116.653816482, 565116.030789401, 565115.383596141, 565114.714010616, 565114.023868112, 565113.315060262, 565112.589529859, 565111.849265532, 565111.096296293, 565110.332685979, 565109.560527592, 
565108.781937565, 565107.99904996, 565107.214010616, 565106.428971273, 565105.646083667, 565104.867493641, 565104.095335254, 565103.33172494, 565102.578755701, 565101.838491373, 565101.11296097, 565100.40415312, 565099.714010616, 565099.044425091, 565098.397231832, 565097.774204751, 565097.177051521, 565096.607408899, 565096.066838234, 565095.556821194, 565095.078755701, 565094.633952097, 565094.22362956, 565093.848912754, 565093.510828752, 565093.210304219, 565092.948162872, 565092.725123222, 565092.541796605, 
565092.398685507, 565092.296182186, 565092.234567595, 565092.214010616, 565092.234567595, 565092.296182186, 565092.398685507, 565092.541796605, 565092.725123222, 565092.948162872, 565093.210304219, 565093.510828752, 565093.848912754, 565094.22362956, 565094.633952097, 565095.078755701, 565095.556821194, 565096.066838234, 565096.607408899, 565097.177051521, 565097.774204751, 565098.397231832, 565099.044425091, 565099.714010616, 565100.40415312, 565101.11296097, 565101.838491373, 565102.578755701, 
565103.33172494, 565104.095335254, 565104.867493641, 565105.646083667, 565106.428971273, 565107.214010616, 565107.99904996, 565108.781937565, 565109.560527592, 565110.332685979, 565111.096296293, 565111.849265532, 565112.589529859, 565113.315060262, 565114.023868112, 565114.714010616, 565115.383596141, 565116.030789401, 565116.653816482, 565117.250969712, 565117.820612334, 565118.361182999, 565118.871200038, 565119.349265532, 565119.794069135, 565120.204391673, 565120.579108479, 565120.917192481, 
565121.217717014, 565121.479858361, 565121.702898011, 565121.886224627, 565122.029335725, 565122.131839047, 565122.193453638, 565122.214010616, 4189901.11645523, 4189900.33141589, 4189899.54852828, 4189898.76993826, 4189897.99777987, 4189897.23416956, 4189896.48120032, 4189895.74093599, 4189895.01540559, 4189894.30659774, 4189893.61645523, 4189892.94686971, 4189892.29967645, 4189891.67664937, 4189891.07949614, 4189890.50985352, 4189889.96928285, 4189889.45926581, 4189888.98120032, 4189888.53639671, 
4189888.12607418, 4189887.75135737, 4189887.41327337, 4189887.11274884, 4189886.85060749, 4189886.62756784, 4189886.44424122, 4189886.30113012, 4189886.1986268, 4189886.13701221, 4189886.11645523, 4189886.13701221, 4189886.1986268, 4189886.30113012, 4189886.44424122, 4189886.62756784, 4189886.85060749, 4189887.11274884, 4189887.41327337, 4189887.75135737, 4189888.12607418, 4189888.53639671, 4189888.98120032, 4189889.45926581, 4189889.96928285, 4189890.50985352, 4189891.07949614, 4189891.67664937, 
4189892.29967645, 4189892.94686971, 4189893.61645523, 4189894.30659774, 4189895.01540559, 4189895.74093599, 4189896.48120032, 4189897.23416956, 4189897.99777987, 4189898.76993826, 4189899.54852828, 4189900.33141589, 4189901.11645523, 4189901.90149458, 4189902.68438218, 4189903.46297221, 4189904.2351306, 4189904.99874091, 4189905.75171015, 4189906.49197448, 4189907.21750488, 4189907.92631273, 4189908.61645523, 4189909.28604076, 4189909.93323402, 4189910.5562611, 4189911.15341433, 4189911.72305695, 
4189912.26362762, 4189912.77364466, 4189913.25171015, 4189913.69651375, 4189914.10683629, 4189914.4815531, 4189914.8196371, 4189915.12016163, 4189915.38230298, 4189915.60534263, 4189915.78866924, 4189915.93178034, 4189916.03428366, 4189916.09589825, 4189916.11645523, 4189916.09589825, 4189916.03428366, 4189915.93178034, 4189915.78866924, 4189915.60534263, 4189915.38230298, 4189915.12016163, 4189914.8196371, 4189914.4815531, 4189914.10683629, 4189913.69651375, 4189913.25171015, 4189912.77364466, 4189912.26362762, 
4189911.72305695, 4189911.15341433, 4189910.5562611, 4189909.93323402, 4189909.28604076, 4189908.61645523, 4189907.92631273, 4189907.21750488, 4189906.49197448, 4189905.75171015, 4189904.99874091, 4189904.2351306, 4189903.46297221, 4189902.68438218, 4189901.90149458, 4189901.11645523))"
FA0001361	24 HOUR FITNESS #583	"2072 ADDISON ST
BERKELEY, CA
(37.871082, -122.268954)"	08/31/2018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	02/25/2019 05:00:02 AM	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	"list(c(564311.516889124, 564311.496332145, 564311.434717554, 564311.332214233, 564311.189103135, 564311.005776518, 564310.782736868, 564310.520595521, 564310.220070988, 564309.881986986, 564309.50727018, 564309.096947643, 564308.652144039, 564308.174078545, 564307.664061506, 564307.123490841, 564306.553848219, 564305.956694989, 564305.333667908, 564304.686474649, 564304.016889124, 564303.32674662, 564302.61793877, 564301.892408367, 564301.152144039, 564300.3991748, 564299.635564486, 564298.863406099, 
564298.084816073, 564297.301928467, 564296.516889124, 564295.73184978, 564294.948962175, 564294.170372148, 564293.398213761, 564292.634603447, 564291.881634208, 564291.14136988, 564290.415839477, 564289.707031628, 564289.016889124, 564288.347303598, 564287.700110339, 564287.077083258, 564286.479930028, 564285.910287406, 564285.369716741, 564284.859699702, 564284.381634208, 564283.936830604, 564283.526508067, 564283.151791261, 564282.813707259, 564282.513182726, 564282.251041379, 564282.028001729, 
564281.844675113, 564281.701564015, 564281.599060693, 564281.537446102, 564281.516889124, 564281.537446102, 564281.599060693, 564281.701564015, 564281.844675113, 564282.028001729, 564282.251041379, 564282.513182726, 564282.813707259, 564283.151791261, 564283.526508067, 564283.936830604, 564284.381634208, 564284.859699702, 564285.369716741, 564285.910287406, 564286.479930028, 564287.077083258, 564287.700110339, 564288.347303598, 564289.016889124, 564289.707031628, 564290.415839477, 564291.14136988, 
564291.881634208, 564292.634603447, 564293.398213761, 564294.170372148, 564294.948962175, 564295.73184978, 564296.516889124, 564297.301928467, 564298.084816073, 564298.863406099, 564299.635564486, 564300.3991748, 564301.152144039, 564301.892408367, 564302.61793877, 564303.32674662, 564304.016889124, 564304.686474649, 564305.333667908, 564305.956694989, 564306.553848219, 564307.123490841, 564307.664061506, 564308.174078545, 564308.652144039, 564309.096947643, 564309.50727018, 564309.881986986, 564310.220070988, 
564310.520595521, 564310.782736868, 564311.005776518, 564311.189103135, 564311.332214233, 564311.434717554, 564311.496332145, 564311.516889124, 4191763.27173806, 4191762.48669871, 4191761.70381111, 4191760.92522108, 4191760.1530627, 4191759.38945238, 4191758.63648314, 4191757.89621882, 4191757.17068841, 4191756.46188056, 4191755.77173806, 4191755.10215253, 4191754.45495927, 4191753.83193219, 4191753.23477896, 4191752.66513634, 4191752.12456568, 4191751.61454864, 4191751.13648314, 4191750.69167954, 
4191750.281357, 4191749.9066402, 4191749.56855619, 4191749.26803166, 4191749.00589031, 4191748.78285066, 4191748.59952405, 4191748.45641295, 4191748.35390963, 4191748.29229504, 4191748.27173806, 4191748.29229504, 4191748.35390963, 4191748.45641295, 4191748.59952405, 4191748.78285066, 4191749.00589031, 4191749.26803166, 4191749.56855619, 4191749.9066402, 4191750.281357, 4191750.69167954, 4191751.13648314, 4191751.61454864, 4191752.12456568, 4191752.66513634, 4191753.23477896, 4191753.83193219, 4191754.45495927, 
4191755.10215253, 4191755.77173806, 4191756.46188056, 4191757.17068841, 4191757.89621882, 4191758.63648314, 4191759.38945238, 4191760.1530627, 4191760.92522108, 4191761.70381111, 4191762.48669871, 4191763.27173806, 4191764.0567774, 4191764.83966501, 4191765.61825503, 4191766.39041342, 4191767.15402373, 4191767.90699297, 4191768.6472573, 4191769.3727877, 4191770.08159555, 4191770.77173806, 4191771.44132358, 4191772.08851684, 4191772.71154392, 4191773.30869715, 4191773.87833978, 4191774.41891044, 4191774.92892748, 
4191775.40699297, 4191775.85179658, 4191776.26211912, 4191776.63683592, 4191776.97491992, 4191777.27544446, 4191777.5375858, 4191777.76062545, 4191777.94395207, 4191778.08706317, 4191778.18956649, 4191778.25118108, 4191778.27173806, 4191778.25118108, 4191778.18956649, 4191778.08706317, 4191777.94395207, 4191777.76062545, 4191777.5375858, 4191777.27544446, 4191776.97491992, 4191776.63683592, 4191776.26211912, 4191775.85179658, 4191775.40699297, 4191774.92892748, 4191774.41891044, 4191773.87833978, 
4191773.30869715, 4191772.71154392, 4191772.08851684, 4191771.44132358, 4191770.77173806, 4191770.08159555, 4191769.3727877, 4191768.6472573, 4191767.90699297, 4191767.15402373, 4191766.39041342, 4191765.61825503, 4191764.83966501, 4191764.0567774, 4191763.27173806))"
FA0001360	24 HOUR FITNESS #704	"1775 SOLANO AVE
BERKELEY, CA
(37.891296, -122.280682)"	12/07/2018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	02/25/2019 05:00:02 AM	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	5	"list(c(563262.719288003, 563262.698731025, 563262.637116434, 563262.534613112, 563262.391502014, 563262.208175398, 563261.985135748, 563261.722994401, 563261.422469868, 563261.084385866, 563260.70966906, 563260.299346522, 563259.854542919, 563259.376477425, 563258.866460385, 563258.325889721, 563257.756247099, 563257.159093869, 563256.536066788, 563255.888873528, 563255.219288003, 563254.529145499, 563253.820337649, 563253.094807246, 563252.354542919, 563251.60157368, 563250.837963366, 563250.065804979, 
563249.287214952, 563248.504327347, 563247.719288003, 563246.93424866, 563246.151361054, 563245.372771028, 563244.600612641, 563243.837002327, 563243.084033088, 563242.34376876, 563241.618238357, 563240.909430507, 563240.219288003, 563239.549702478, 563238.902509219, 563238.279482138, 563237.682328908, 563237.112686286, 563236.572115621, 563236.062098581, 563235.584033088, 563235.139229484, 563234.728906946, 563234.35419014, 563234.016106139, 563233.715581606, 563233.453440259, 563233.230400609, 
563233.047073992, 563232.903962894, 563232.801459573, 563232.739844982, 563232.719288003, 563232.739844982, 563232.801459573, 563232.903962894, 563233.047073992, 563233.230400609, 563233.453440259, 563233.715581606, 563234.016106139, 563234.35419014, 563234.728906946, 563235.139229484, 563235.584033088, 563236.062098581, 563236.572115621, 563237.112686286, 563237.682328908, 563238.279482138, 563238.902509219, 563239.549702478, 563240.219288003, 563240.909430507, 563241.618238357, 563242.34376876, 
563243.084033088, 563243.837002327, 563244.600612641, 563245.372771028, 563246.151361054, 563246.93424866, 563247.719288003, 563248.504327347, 563249.287214952, 563250.065804979, 563250.837963366, 563251.60157368, 563252.354542919, 563253.094807246, 563253.820337649, 563254.529145499, 563255.219288003, 563255.888873528, 563256.536066788, 563257.159093869, 563257.756247099, 563258.325889721, 563258.866460385, 563259.376477425, 563259.854542919, 563260.299346522, 563260.70966906, 563261.084385866, 
563261.422469868, 563261.722994401, 563261.985135748, 563262.208175398, 563262.391502014, 563262.534613112, 563262.637116434, 563262.698731025, 563262.719288003, 4193998.0404736, 4193997.25543425, 4193996.47254665, 4193995.69395662, 4193994.92179823, 4193994.15818792, 4193993.40521868, 4193992.66495435, 4193991.93942395, 4193991.2306161, 4193990.5404736, 4193989.87088807, 4193989.22369481, 4193988.60066773, 4193988.0035145, 4193987.43387188, 4193986.89330122, 4193986.38328418, 4193985.90521868, 4193985.46041508, 
4193985.05009254, 4193984.67537573, 4193984.33729173, 4193984.0367672, 4193983.77462585, 4193983.5515862, 4193983.36825959, 4193983.22514849, 4193983.12264517, 4193983.06103058, 4193983.0404736, 4193983.06103058, 4193983.12264517, 4193983.22514849, 4193983.36825959, 4193983.5515862, 4193983.77462585, 4193984.0367672, 4193984.33729173, 4193984.67537573, 4193985.05009254, 4193985.46041508, 4193985.90521868, 4193986.38328418, 4193986.89330122, 4193987.43387188, 4193988.0035145, 4193988.60066773, 4193989.22369481, 
4193989.87088807, 4193990.5404736, 4193991.2306161, 4193991.93942395, 4193992.66495435, 4193993.40521868, 4193994.15818792, 4193994.92179823, 4193995.69395662, 4193996.47254665, 4193997.25543425, 4193998.0404736, 4193998.82551294, 4193999.60840055, 4194000.38699057, 4194001.15914896, 4194001.92275927, 4194002.67572851, 4194003.41599284, 4194004.14152324, 4194004.85033109, 4194005.5404736, 4194006.21005912, 4194006.85725238, 4194007.48027946, 4194008.07743269, 4194008.64707532, 4194009.18764598, 4194009.69766302, 
4194010.17572851, 4194010.62053212, 4194011.03085465, 4194011.40557146, 4194011.74365546, 4194012.04417999, 4194012.30632134, 4194012.52936099, 4194012.71268761, 4194012.85579871, 4194012.95830203, 4194013.01991662, 4194013.0404736, 4194013.01991662, 4194012.95830203, 4194012.85579871, 4194012.71268761, 4194012.52936099, 4194012.30632134, 4194012.04417999, 4194011.74365546, 4194011.40557146, 4194011.03085465, 4194010.62053212, 4194010.17572851, 4194009.69766302, 4194009.18764598, 4194008.64707532, 
4194008.07743269, 4194007.48027946, 4194006.85725238, 4194006.21005912, 4194005.5404736, 4194004.85033109, 4194004.14152324, 4194003.41599284, 4194002.67572851, 4194001.92275927, 4194001.15914896, 4194000.38699057, 4193999.60840055, 4193998.82551294, 4193998.0404736))"
FA0001954	2900 COLLEGE AVE CAFFE LLC	"2900 COLLEGE AVE
BERKELEY, CA
(37.858356, -122.253179)"	11/29/2018	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	02/25/2019 05:00:02 AM	FALSE	1	TRUE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	8	"list(c(565710.26674128, 565710.246184301, 565710.184569711, 565710.082066389, 565709.938955291, 565709.755628674, 565709.532589024, 565709.270447677, 565708.969923145, 565708.631839143, 565708.257122337, 565707.846799799, 565707.401996196, 565706.923930702, 565706.413913662, 565705.873342998, 565705.303700375, 565704.706547146, 565704.083520064, 565703.436326805, 565702.76674128, 565702.076598776, 565701.367790926, 565700.642260523, 565699.901996196, 565699.149026957, 565698.385416642, 565697.613258256, 
565696.834668229, 565696.051780624, 565695.26674128, 565694.481701936, 565693.698814331, 565692.920224304, 565692.148065918, 565691.384455603, 565690.631486364, 565689.891222037, 565689.165691634, 565688.456883784, 565687.76674128, 565687.097155755, 565686.449962496, 565685.826935414, 565685.229782185, 565684.660139562, 565684.119568898, 565683.609551858, 565683.131486364, 565682.686682761, 565682.276360223, 565681.901643417, 565681.563559415, 565681.263034882, 565681.000893536, 565680.777853886, 
565680.594527269, 565680.451416171, 565680.348912849, 565680.287298259, 565680.26674128, 565680.287298259, 565680.348912849, 565680.451416171, 565680.594527269, 565680.777853886, 565681.000893536, 565681.263034882, 565681.563559415, 565681.901643417, 565682.276360223, 565682.686682761, 565683.131486364, 565683.609551858, 565684.119568898, 565684.660139562, 565685.229782185, 565685.826935414, 565686.449962496, 565687.097155755, 565687.76674128, 565688.456883784, 565689.165691634, 565689.891222037, 
565690.631486364, 565691.384455603, 565692.148065918, 565692.920224304, 565693.698814331, 565694.481701936, 565695.26674128, 565696.051780624, 565696.834668229, 565697.613258256, 565698.385416642, 565699.149026957, 565699.901996196, 565700.642260523, 565701.367790926, 565702.076598776, 565702.76674128, 565703.436326805, 565704.083520064, 565704.706547146, 565705.303700375, 565705.873342998, 565706.413913662, 565706.923930702, 565707.401996196, 565707.846799799, 565708.257122337, 565708.631839143, 
565708.969923145, 565709.270447677, 565709.532589024, 565709.755628674, 565709.938955291, 565710.082066389, 565710.184569711, 565710.246184301, 565710.26674128, 4190362.2836014, 4190361.49856205, 4190360.71567445, 4190359.93708442, 4190359.16492604, 4190358.40131572, 4190357.64834648, 4190356.90808215, 4190356.18255175, 4190355.4737439, 4190354.7836014, 4190354.11401587, 4190353.46682261, 4190352.84379553, 4190352.2466423, 4190351.67699968, 4190351.13642902, 4190350.62641198, 4190350.14834648, 4190349.70354288, 
4190349.29322034, 4190348.91850353, 4190348.58041953, 4190348.279895, 4190348.01775365, 4190347.794714, 4190347.61138739, 4190347.46827629, 4190347.36577297, 4190347.30415838, 4190347.2836014, 4190347.30415838, 4190347.36577297, 4190347.46827629, 4190347.61138739, 4190347.794714, 4190348.01775365, 4190348.279895, 4190348.58041953, 4190348.91850353, 4190349.29322034, 4190349.70354288, 4190350.14834648, 4190350.62641198, 4190351.13642902, 4190351.67699968, 4190352.2466423, 4190352.84379553, 4190353.46682261, 
4190354.11401587, 4190354.7836014, 4190355.4737439, 4190356.18255175, 4190356.90808215, 4190357.64834648, 4190358.40131572, 4190359.16492604, 4190359.93708442, 4190360.71567445, 4190361.49856205, 4190362.2836014, 4190363.06864074, 4190363.85152835, 4190364.63011837, 4190365.40227676, 4190366.16588707, 4190366.91885631, 4190367.65912064, 4190368.38465104, 4190369.09345889, 4190369.7836014, 4190370.45318692, 4190371.10038018, 4190371.72340726, 4190372.32056049, 4190372.89020312, 4190373.43077378, 4190373.94079082, 
4190374.41885631, 4190374.86365992, 4190375.27398245, 4190375.64869926, 4190375.98678326, 4190376.2873078, 4190376.54944914, 4190376.77248879, 4190376.95581541, 4190377.09892651, 4190377.20142983, 4190377.26304442, 4190377.2836014, 4190377.26304442, 4190377.20142983, 4190377.09892651, 4190376.95581541, 4190376.77248879, 4190376.54944914, 4190376.2873078, 4190375.98678326, 4190375.64869926, 4190375.27398245, 4190374.86365992, 4190374.41885631, 4190373.94079082, 4190373.43077378, 4190372.89020312, 
4190372.32056049, 4190371.72340726, 4190371.10038018, 4190370.45318692, 4190369.7836014, 4190369.09345889, 4190368.38465104, 4190367.65912064, 4190366.91885631, 4190366.16588707, 4190365.40227676, 4190364.63011837, 4190363.85152835, 4190363.06864074, 4190362.2836014))"
FA0000539	7-ELEVEN #16192  1099/1615	"2887 COLLEGE AVE
BERKELEY, CA
(37.858756, -122.253219)"	08/17/2018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	02/25/2019 05:00:02 AM	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8	"list(c(565706.393007177, 565706.372450199, 565706.310835608, 565706.208332286, 565706.065221188, 565705.881894571, 565705.658854922, 565705.396713575, 565705.096189042, 565704.75810504, 565704.383388234, 565703.973065696, 565703.528262093, 565703.050196599, 565702.540179559, 565701.999608895, 565701.429966273, 565700.832813043, 565700.209785962, 565699.562592702, 565698.893007177, 565698.202864673, 565697.494056823, 565696.76852642, 565696.028262093, 565695.275292854, 565694.511682539, 565693.739524153, 
565692.960934126, 565692.178046521, 565691.393007177, 565690.607967834, 565689.825080228, 565689.046490202, 565688.274331815, 565687.510721501, 565686.757752262, 565686.017487934, 565685.291957531, 565684.583149681, 565683.893007177, 565683.223421652, 565682.576228393, 565681.953201311, 565681.356048082, 565680.786405459, 565680.245834795, 565679.735817755, 565679.257752262, 565678.812948658, 565678.40262612, 565678.027909314, 565677.689825312, 565677.38930078, 565677.127159433, 565676.904119783, 
565676.720793166, 565676.577682068, 565676.475178747, 565676.413564156, 565676.393007177, 565676.413564156, 565676.475178747, 565676.577682068, 565676.720793166, 565676.904119783, 565677.127159433, 565677.38930078, 565677.689825312, 565678.027909314, 565678.40262612, 565678.812948658, 565679.257752262, 565679.735817755, 565680.245834795, 565680.786405459, 565681.356048082, 565681.953201311, 565682.576228393, 565683.223421652, 565683.893007177, 565684.583149681, 565685.291957531, 565686.017487934, 
565686.757752262, 565687.510721501, 565688.274331815, 565689.046490202, 565689.825080228, 565690.607967834, 565691.393007177, 565692.178046521, 565692.960934126, 565693.739524153, 565694.511682539, 565695.275292854, 565696.028262093, 565696.76852642, 565697.494056823, 565698.202864673, 565698.893007177, 565699.562592702, 565700.209785962, 565700.832813043, 565701.429966273, 565701.999608895, 565702.540179559, 565703.050196599, 565703.528262093, 565703.973065696, 565704.383388234, 565704.75810504, 
565705.096189042, 565705.396713575, 565705.658854922, 565705.881894571, 565706.065221188, 565706.208332286, 565706.310835608, 565706.372450199, 565706.393007177, 4190406.63615437, 4190405.85111502, 4190405.06822742, 4190404.28963739, 4190403.51747901, 4190402.75386869, 4190402.00089945, 4190401.26063512, 4190400.53510472, 4190399.82629687, 4190399.13615437, 4190398.46656884, 4190397.81937558, 4190397.1963485, 4190396.59919527, 4190396.02955265, 4190395.48898199, 4190394.97896495, 4190394.50089945, 
4190394.05609585, 4190393.64577331, 4190393.2710565, 4190392.9329725, 4190392.63244797, 4190392.37030662, 4190392.14726697, 4190391.96394036, 4190391.82082926, 4190391.71832594, 4190391.65671135, 4190391.63615437, 4190391.65671135, 4190391.71832594, 4190391.82082926, 4190391.96394036, 4190392.14726697, 4190392.37030662, 4190392.63244797, 4190392.9329725, 4190393.2710565, 4190393.64577331, 4190394.05609585, 4190394.50089945, 4190394.97896495, 4190395.48898199, 4190396.02955265, 4190396.59919527, 4190397.1963485, 
4190397.81937558, 4190398.46656884, 4190399.13615437, 4190399.82629687, 4190400.53510472, 4190401.26063512, 4190402.00089945, 4190402.75386869, 4190403.51747901, 4190404.28963739, 4190405.06822742, 4190405.85111502, 4190406.63615437, 4190407.42119371, 4190408.20408132, 4190408.98267134, 4190409.75482973, 4190410.51844004, 4190411.27140928, 4190412.01167361, 4190412.73720401, 4190413.44601186, 4190414.13615437, 4190414.80573989, 4190415.45293315, 4190416.07596023, 4190416.67311346, 4190417.24275609, 
4190417.78332675, 4190418.29334379, 4190418.77140928, 4190419.21621289, 4190419.62653542, 4190420.00125223, 4190420.33933623, 4190420.63986077, 4190420.90200211, 4190421.12504176, 4190421.30836838, 4190421.45147948, 4190421.5539828, 4190421.61559739, 4190421.63615437, 4190421.61559739, 4190421.5539828, 4190421.45147948, 4190421.30836838, 4190421.12504176, 4190420.90200211, 4190420.63986077, 4190420.33933623, 4190420.00125223, 4190419.62653542, 4190419.21621289, 4190418.77140928, 4190418.29334379, 
4190417.78332675, 4190417.24275609, 4190416.67311346, 4190416.07596023, 4190415.45293315, 4190414.80573989, 4190414.13615437, 4190413.44601186, 4190412.73720401, 4190412.01167361, 4190411.27140928, 4190410.51844004, 4190409.75482973, 4190408.98267134, 4190408.20408132, 4190407.42119371, 4190406.63615437))"
