district	restaurant_total	violations_total	majorviolations_total	violations_mean	majorviolations_mean	violator_total	majorviolator_total	violator_proportion	majorviolator_proportion	multipleviolator_total	multiplemajorviolator_total	multipleviolator_proportion	multiplemajorviolator_proportion	major_improper_holdingtemperature_total	major_improper_holdingtemperature_proportion	minor_improper_holdingtemperature_total	minor_improper_holdingtemperature_proportion	improper_holdingtemperature_total	improper_holdingtemperature_proportion	major_inadequate_cooking_total	major_inadequate_cooking_proportion	minor_inadequate_cooking_total	minor_inadequate_cooking_proportion	inadequate_cooking_total	inadequate_cooking_proportion	major_poor_personalhygiene_total	major_poor_personalhygiene_proportion	minor_poor_personalhygiene_total	minor_poor_personalhygiene_proportion	poor_personalhygiene_total	poor_personalhygiene_proportion	major_contaminated_equipment_total	major_contaminated_equipment_proportion	minor_contaminated_equipment_total	minor_contaminated_equipment_proportion	contaminated_equipment_total	contaminated_equipment_proportion	major_unsafe_foodsource_total	major_unsafe_foodsource_proportion	minor_unsafe_foodsource_total	minor_unsafe_foodsource_proportion	unsafe_foodsource_total	unsafe_foodsource_proportion	geometry
1	107	3	2	0.028037383177570093	0.018691588785046728	3	2	0.028037383177570093	0.018691588785046728	0	0	0	0	2	0.018691588785046728	0	0	2	0.018691588785046728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.009345794392523364	1	0.009345794392523364	0	0	0	0	0	0	"list(c(-122.294851127272, -122.294600130846, -122.294445141675, -122.294017161446, -122.293720116617, -122.293029268067, -122.292541178317, -122.292040596602, -122.291624745743, -122.291535918106, -122.290969444066, -122.290535200411, -122.290282997859, -122.290280001743, -122.289870773731, -122.289489673526, -122.287263199666, -122.28662846232, -122.286048000136, -122.286074002019, -122.28618799957, -122.286607001758, -122.286732002271, -122.286752001712, -122.286893999042, -122.28732300162, -122.28744500011, 
-122.287451002075, -122.287414998151, -122.287306998981, -122.287271001738, -122.286870002003, -122.286784998331, -122.286534002194, -122.286305997595, -122.285965001119, -122.285711000306, -122.285333001299, -122.284904002164, -122.283618000607, -122.283190001191, -122.283166001044, -122.283093997787, -122.28306999865, -122.282997998516, -122.282829997785, -122.282812997963, -122.282104999818, -122.281864001789, -122.281673001493, -122.281101001828, -122.280910998388, -122.280722001101, -122.280155999899, 
-122.279967999556, -122.279943998819, -122.279866999447, -122.279560002012, -122.279458001896, -122.279397001829, -122.279215998305, -122.279156002332, -122.279085002489, -122.278874001439, -122.278804000824, -122.278709000596, -122.278425997914, -122.278331997567, -122.278086000202, -122.277347997698, -122.277102997765, -122.276877001117, -122.276753002459, -122.276752000018, -122.276200999009, -122.276045001999, -122.275976998953, -122.275749998537, -122.275070997744, -122.274844999948, -122.274625002315, 
-122.27396499902, -122.273745998928, -122.273686001948, -122.273510999925, -122.27280799762, -122.272574001097, -122.272348000861, -122.271669998685, -122.271445000999, -122.271424999079, -122.271365000172, -122.27134499903, -122.271327999075, -122.271293002474, -122.271274999414, -122.271253998873, -122.271237001397, -122.271188000198, -122.271172001127, -122.271632999019, -122.273016000533, -122.273381999895, -122.273477999901, -122.273453000329, -122.273381000594, -122.273356999568, -122.27333799987, 
-122.273282997877, -122.273265001728, -122.273243998802, -122.273216998973, -122.273190998796, -122.273175998242, -122.273154001676, -122.273089999111, -122.273079999564, -122.273067001019, -122.273510002263, -122.274840001293, -122.275010997436, -122.275284997743, -122.275735000802, -122.277085999679, -122.277536998087, -122.277745001339, -122.278371999018, -122.278580999823, -122.278824001427, -122.279555001403, -122.279799000368, -122.280247002492, -122.280327002503, -122.280626999375, -122.281287999613, 
-122.281591997541, -122.281907998102, -122.282040000061, -122.28249300213, -122.282724997858, -122.283492998298, -122.28385500125, -122.284309000016, -122.284764002141, -122.285231998358, -122.285645999061, -122.286131001624, -122.286178999918, -122.286587997914, -122.286774002412, -122.287332998145, -122.287520000465, -122.287626001162, -122.287945002436, -122.288052001222, -122.288353999371, -122.288782000199, -122.289262998669, -122.28956699841, -122.290099001646, -122.290223998674, -122.291157000609, 
-122.291694001503, -122.292076002314, -122.292159998882, -122.292226000194, -122.292424998563, -122.292667997625, -122.293021999393, -122.293142000717, -122.29322000033, -122.293240000771, -122.293301002457, -122.293322001238, -122.29355299818, -122.293825999444, -122.294246997948, -122.294391000365, -122.294479000953, -122.294688997819, -122.295320000818, -122.295531000247, -122.29575399996, -122.295919998058, -122.296423001135, -122.296645999059, -122.29686700136, -122.29753100225, -122.297661001402, 
-122.297751002137, -122.297842999694, -122.2980549992, -122.298119002403, -122.298210998306, -122.298335999248, -122.298712999199, -122.298838998242, -122.299047997725, -122.299678000281, -122.299888002384, -122.300084002124, -122.300674999675, -122.300872999733, -122.300970999882, -122.30112999897, -122.301900999562, -122.302159000091, -122.302217999038, -122.302394999058, -122.302455002283, -122.302600998117, -122.302767000513, -122.302987998003, -122.303142998585, -122.30365199809, -122.303709002068, 
-122.303873000648, -122.303894999678, -122.304109998344, -122.304346001819, -122.305133002383, -122.305619999048, -122.306814000171, -122.30866799902, -122.310009000176, -122.310412999774, -122.310961998276, -122.311089002076, -122.3111539983, -122.311211000979, -122.311246998555, -122.311319000231, -122.311408998325, -122.311559998537, -122.311701997722, -122.311830001523, -122.31194900133, -122.312055001305, -122.312083000197, -122.312111998534, -122.312219999096, -122.312341999974, -122.312421999771, 
-122.312498997498, -122.312801999954, -122.313077999613, -122.31354900162, -122.31367500105, -122.315907002399, -122.317091000829, -122.3171930011, -122.317234997967, -122.31726100055, -122.317675998483, -122.327045002308, -122.327075998487, -122.327100002188, -122.324463998196, -122.317730999078, -122.317738002371, -122.3177309979, -122.317752001498, -122.31775900006, -122.318182001522, -122.31819599889, -122.318172001191, -122.317801001695, -122.317938999951, -122.318001999905, -122.318063999066, 
-122.31809900179, -122.318091999486, -122.318042999233, -122.318031000013, -122.318376999012, -122.318269998873, -122.318314000637, -122.318397000508, -122.318458999715, -122.31849400215, -122.318548999474, -122.318660002318, -122.318694999288, -122.3187090003, -122.318771001786, -122.318937999279, -122.319236002516, -122.319922000538, -122.320483000139, -122.321038001756, -122.321419000024, -122.321757998098, -122.322312999865, -122.322701002035, -122.322985001, -122.323228000824, -122.323373998145, 
-122.323497997578, -122.323865999928, -122.32420500236, -122.324379000528, -122.324580002181, -122.324620998371, -122.32466999993, -122.324677000728, -122.324635001678, -122.32455199989, -122.324219002268, -122.324039002428, -122.323734001236, -122.323582000765, -122.323415001047, -122.323332001873, -122.323209000676, -122.323112000361, -122.323021997723, -122.322862999064, -122.322662000338, -122.322473999416, -122.322356999348, -122.322182999373, -122.322044998231, -122.321967998096, -122.32191300115, 
-122.32182999893, -122.321712000027, -122.321517999465, -122.320929000029, -122.320103998849, -122.319930998548, -122.319785000098, -122.319626000328, -122.319459001797, -122.319015999238, -122.31881500086, -122.318503001636, -122.318419998175, -122.318406001213, -122.318350000393, -122.318316000099, -122.31817699745, -122.318059000313, -122.317962001914, -122.317824001202, -122.31767099953, -122.317677999767, -122.317731997701, -122.31775999938, -122.317765997448, -122.317662002136, -122.317351002144, 
-122.317052998883, -122.316706002356, -122.316476997895, -122.316067999583, -122.315783998861, -122.315395999333, -122.314939001663, -122.314273000107, -122.313781001294, -122.313441999847, -122.313268000099, -122.313157000417, -122.313040001307, -122.312754998096, -122.312311998763, -122.311749998444, -122.310516999437, -122.309817000594, -122.309469998864, -122.307229163403, -122.308285740116, -122.308488896984, -122.309397578983, -122.309485908764, -122.309615823304, -122.310110242776, -122.310427998574, 
-122.310412565989, -122.309965346112, -122.309969997883, -122.309992997539, -122.312572001574, -122.312451001833, -122.312315001558, -122.311528001179, -122.309169997919, -122.308319087631, -122.308273728727, -122.308014366006, -122.30811123966, -122.30753748085, -122.3067140009, -122.303329001334, -122.303318001037, -122.302400678634, -122.300194001646, -122.300049000202, -122.299808000149, -122.298626603466, -122.296920888798, -122.296550293019, -122.296384062368, -122.295951680521, -122.295136538842, 
-122.294851127272, 37.8827094854715, 37.8826974244629, 37.8825777455916, 37.8829233182675, 37.8830728546782, 37.8830811023708, 37.8829348784026, 37.8831609735617, 37.8832714221601, 37.8832647430616, 37.8831879345806, 37.8832103426684, 37.8830369981232, 37.8830249992015, 37.8829480950622, 37.883163304475, 37.8825799029527, 37.8823603541507, 37.8824419990723, 37.8823739989098, 37.8820700016596, 37.8809539981571, 37.8806249980086, 37.8805849991135, 37.8802029990273, 37.8790580013464, 37.8787339991752, 
37.87867400139, 37.8785780014336, 37.8782929988121, 37.8781989983624, 37.8783040002884, 37.8783270009344, 37.878402001044, 37.8784799993474, 37.8786379982314, 37.8787499997887, 37.8789180010615, 37.8791079982847, 37.8796799982251, 37.879871001066, 37.8796699990873, 37.8790699984221, 37.8788699981901, 37.8788990008192, 37.8789630002337, 37.8789699983937, 37.8792269988949, 37.8793160019566, 37.8793859998995, 37.8795969997538, 37.8796680002675, 37.8797360012654, 37.8799400003711, 37.8800089999187, 37.8799639999356, 
37.8798330008613, 37.879308000266, 37.8791339982946, 37.8790279994922, 37.8787099988899, 37.8786049997788, 37.8784840020332, 37.8781240017922, 37.8780039996095, 37.8778439999435, 37.8773640005489, 37.8772050003701, 37.8772350017256, 37.877326998096, 37.8773580012451, 37.8773880012073, 37.8774049998807, 37.8774059995629, 37.8774860006511, 37.8775089991181, 37.8774970015793, 37.8775270013119, 37.877619001598, 37.8776499994287, 37.8776769982654, 37.8777599998647, 37.8777880009363, 37.8777960019864, 
37.8778199992374, 37.8779170013699, 37.8779500017175, 37.8779800010558, 37.8780689987242, 37.8781000002564, 37.8779130010687, 37.8773550007374, 37.8771689992482, 37.8769900004284, 37.8765940017805, 37.8764540014418, 37.8762759998916, 37.8760889989376, 37.8755289979723, 37.8753430008968, 37.8752889995841, 37.8751310000947, 37.8750900003329, 37.8750799990274, 37.8749069982789, 37.8743879982608, 37.8742160013661, 37.8740369984999, 37.8735029994249, 37.8733250004512, 37.8731509981623, 37.8729260016267, 
37.8726299980384, 37.8724569980572, 37.872267001583, 37.8717000013379, 37.8716070006534, 37.8715119981572, 37.8714520013623, 37.8712759980042, 37.8712540019251, 37.8712220012968, 37.8711639981693, 37.8709929979913, 37.8709359999151, 37.8709069994829, 37.8708220016392, 37.8707939995155, 37.8707610016874, 37.8706640006894, 37.8706320006222, 37.8705770017209, 37.8705680001606, 37.8705359999727, 37.8704520014302, 37.8704120008009, 37.8703719995886, 37.8703530000874, 37.8702970010472, 37.8702690019014, 
37.8701789993621, 37.8701359998234, 37.8700830011484, 37.8700229983645, 37.8699620019711, 37.8698970015372, 37.8698379988138, 37.8698330010518, 37.8697809983053, 37.8697569994696, 37.8696860008166, 37.869663000515, 37.8696479986534, 37.8696059998424, 37.8695920013639, 37.8695480004995, 37.8694860019349, 37.8694220018295, 37.8693820008542, 37.8693209981505, 37.8693070007644, 37.8691780010478, 37.8691120001087, 37.8690660009593, 37.8690549996316, 37.8690420000538, 37.8690060002682, 37.8689639982621, 
37.8688929980971, 37.8688700001928, 37.8688510005298, 37.8688450003626, 37.8688310008267, 37.8688260003137, 37.8687790006703, 37.8687250007159, 37.8686420000413, 37.8686140019503, 37.8685939987624, 37.8685520016508, 37.8684269996844, 37.8683860007422, 37.8683419988904, 37.8683100016652, 37.8682079993968, 37.8681629981074, 37.8681180006993, 37.8679869987793, 37.8679619996038, 37.8679370010102, 37.8679210019545, 37.8678870007284, 37.8678730003587, 37.8678550014851, 37.8678310019474, 37.8677619995153, 
37.8677389990631, 37.8676970003779, 37.8675740009862, 37.8675330004448, 37.8674929991921, 37.8673749986313, 37.8673360016182, 37.8673170019996, 37.8672839986757, 37.8671279986551, 37.8670759993957, 37.8670630013634, 37.8670279980365, 37.8670170013, 37.8669879991, 37.866956000326, 37.8669140007805, 37.8668860002768, 37.866776998104, 37.8667650014785, 37.8667300001482, 37.8667980003514, 37.8667540002086, 37.8667079985297, 37.8665389998937, 37.866450000544, 37.8661770019812, 37.8658070001069, 37.8655309993245, 
37.8654499987279, 37.8653210010969, 37.8652809994656, 37.865255998397, 37.8652230011118, 37.8651469986843, 37.8650299996595, 37.8649060000333, 37.8647429993061, 37.8646169997832, 37.8644879980902, 37.8643759983844, 37.8642859984598, 37.8642579983952, 37.8642319996294, 37.864170000497, 37.864117001795, 37.8640919984143, 37.8640789989186, 37.8640160003052, 37.8639739985636, 37.8638939985654, 37.8638669993561, 37.8634139985819, 37.8631749994314, 37.8631600003934, 37.863115001174, 37.8630729997363, 37.8628100001393, 
37.8594630015068, 37.8595220003939, 37.8595680009271, 37.8604989986482, 37.8628809997773, 37.8630020013768, 37.8631779999486, 37.8632819995201, 37.8634690015688, 37.8634689980765, 37.863831000921, 37.8638320016422, 37.8638529992373, 37.8659469987942, 37.8659629989462, 37.865995999347, 37.8660400009419, 37.8661119999695, 37.8661990015954, 37.8662019982981, 37.8668180012041, 37.8669969979866, 37.8669850001106, 37.8669910006186, 37.8670179981881, 37.8670459994276, 37.8670899989989, 37.8673530005965, 
37.8677099981167, 37.8677980013108, 37.8680510014622, 37.8682099987584, 37.8685119992629, 37.8691940003139, 37.8697210005287, 37.8703309983454, 37.8706769989773, 37.8709960001538, 37.8715779986143, 37.8720450003084, 37.8724459984862, 37.8728250008021, 37.87303900183, 37.8731329983298, 37.8734790014724, 37.8738740016715, 37.8741000011049, 37.8742859985072, 37.8743850010686, 37.874468000649, 37.8745340006357, 37.8746159996088, 37.8746490001858, 37.8747369986679, 37.8747970013687, 37.8748139998295, 
37.8748189994352, 37.8748690012102, 37.8749239997115, 37.8749840002097, 37.8749950016344, 37.8749899983899, 37.8749729986087, 37.8750060004899, 37.875049999155, 37.8750720018624, 37.8750940007604, 37.8751379986336, 37.8751819988793, 37.8752369994632, 37.8752810015491, 37.875264001144, 37.8752099994198, 37.8753300018357, 37.87551199862, 37.8755669981058, 37.8756329986132, 37.8756600000985, 37.8756659987102, 37.8757539994602, 37.8758310003983, 37.8758849987573, 37.875819998268, 37.8757319992328, 37.8755830008215, 
37.8755280017194, 37.875384999733, 37.8752480001951, 37.8751660014896, 37.8751270001651, 37.875088998698, 37.8749729982066, 37.8749240004899, 37.8748310005768, 37.8747260017627, 37.8746000012251, 37.8742540011371, 37.8738750003959, 37.8734959984553, 37.8732209985593, 37.8726549980149, 37.8722980011226, 37.8718529999378, 37.871358001406, 37.8706610004743, 37.8701769997779, 37.8698090016551, 37.8696109996169, 37.8695340012565, 37.8695289991968, 37.8695399981926, 37.8696059994869, 37.8697380015155, 
37.8699300010904, 37.8700559982296, 37.8701279984883, 37.8705407644493, 37.871607196727, 37.8729424060803, 37.875409682644, 37.8758481641818, 37.8763031127645, 37.8773567840936, 37.8775560017835, 37.8777063984064, 37.8777459908859, 37.8779730019129, 37.8780569988312, 37.8813099981875, 37.8813749998125, 37.8814050012354, 37.8815789990669, 37.8821020005307, 37.8822614510362, 37.8823249378424, 37.8822635132543, 37.8819068628602, 37.8818093782186, 37.8819380001764, 37.8822750011073, 37.8822770004158, 
37.8823639959783, 37.8828690003402, 37.8828890013638, 37.8829229997297, 37.8828846155588, 37.8834306666104, 37.8834746767241, 37.8832742428932, 37.882941567561, 37.8828378536252, 37.8827094854715))"
